state,CZ20,PUMA20,PUMA20_name,pop_overlap,share_of_CZ20,CZ20_total_pop,cells,grid_res_m,crs_epsg,method
PA,90,G24000700,Cecil County--Elkton PUMA,14.328454971313477,2.954233176582684e-6,4850143.544826056,9,100,5070,building_footprint_area
PA,252,G24000601,"North Harford County--Bel Air Town, Fallston & Jarrettsville PUMA",12.882519662380219,4.677538117849211e-6,2754123.929684566,11,100,5070,building_footprint_area
PA,462,G24000601,"North Harford County--Bel Air Town, Fallston & Jarrettsville PUMA",1.564526617527008,8.536732243826247e-7,1832699.6476414865,2,100,5070,building_footprint_area
PA,463,G42004012,Washington (South) & Greene Counties PUMA,109901.82308534859,0.04583550197073636,2397744.507205688,28855,100,5070,building_footprint_area
PA,463,G42003900,Fayette County PUMA,128568.3609737982,0.05362054238365485,2397744.507205688,28675,100,5070,building_footprint_area
PA,462,G24000501,Outer Baltimore County PUMA,3.206421375274658,1.7495618441357936e-6,1832699.6476414865,1,100,5070,building_footprint_area
PA,252,G24000501,Outer Baltimore County PUMA,14.652216255664825,5.32010055819927e-6,2754123.929684566,8,100,5070,building_footprint_area
PA,253,G42003701,Adams & Franklin (Southeast) Counties PUMA,25800.061103485525,0.015888028666545782,1623867.9854481102,3093,100,5070,building_footprint_area
PA,252,G42003603,York County (South) PUMA,4.741752743721008,1.7216918572956477e-6,2754123.929684566,2,100,5070,building_footprint_area
PA,422,G42004011,Washington County (North)--Washington City PUMA,2.2559280395507813,1.4174859251674117e-5,159149.94283166132,1,100,5070,building_footprint_area
PA,252,G24000400,Carroll County--Westminster City PUMA,36.29429242014885,1.3178162401829787e-5,2754123.929684566,11,100,5070,building_footprint_area
PA,462,G24000400,Carroll County--Westminster City PUMA,3.833793878555298,2.0918833500563135e-6,1832699.6476414865,2,100,5070,building_footprint_area
PA,252,G42003701,Adams & Franklin (Southeast) Counties PUMA,7.432175278663635,2.698562398938545e-6,2754123.929684566,3,100,5070,building_footprint_area
PA,253,G24000302,Outer Frederick County PUMA,2.8949719667434692,1.782763126489371e-6,1623867.9854481102,2,100,5070,building_footprint_area
PA,253,G24000201,Central Washington County--Hagerstown City PUMA,72.16171833872795,4.4438167994804554e-5,1623867.9854481102,17,100,5070,building_footprint_area
PA,253,G24000101,"Allegany, Garrett & West Washington Counties--Hancock & Clear Spring PUMA",14.383231818675995,8.857389854081585e-6,1623867.9854481102,5,100,5070,building_footprint_area
PA,251,G24000101,"Allegany, Garrett & West Washington Counties--Hancock & Clear Spring PUMA",11.800500065088272,1.2209195773021984e-4,96652.55832135328,12,100,5070,building_footprint_area
PA,464,G24000101,"Allegany, Garrett & West Washington Counties--Hancock & Clear Spring PUMA",0.9471420049667358,2.0602844322742462e-6,459714.19777279615,2,100,5070,building_footprint_area
PA,566,G42003900,Fayette County PUMA,2.2058522701263428,0.1058864726267775,20.83223867416382,2,100,5070,building_footprint_area
PA,566,G54000300,"Monongalia, Marion, Preston Counties PUMA",10.679405748844147,0.5126384118327506,20.83223867416382,10,100,5070,building_footprint_area
PA,566,G42004012,Washington (South) & Greene Counties PUMA,2.2318623661994934,0.10713502284166192,20.83223867416382,2,100,5070,building_footprint_area
TN,395,G47001101,Washington (South) & Carter Counties--Elizabethton city PUMA,17888.472717102617,0.9993735647322358,17899.685711514205,8067,100,5070,building_footprint_area
TN,489,G47001000,Sullivan County--Kingsport & Bristol cities PUMA,157604.13410806446,0.270280354862475,583113.5384895331,28956,100,5070,building_footprint_area
TN,489,G51019100,Mount Rogers Planning District Commission PUMA,118.2920737862587,2.0286284913342316e-4,583113.5384895331,30,100,5070,building_footprint_area
TN,489,G51018500,LENOWISCO & Cumberland Plateau Planning District Commissions PUMA,48.19659650325775,8.265388011416045e-5,583113.5384895331,26,100,5070,building_footprint_area
TN,489,G47000900,Greene & Hawkins Counties--Greenville town PUMA,126580.2721852134,0.21707654484082178,583113.5384895331,46146,100,5070,building_footprint_area
TN,224,G47000800,"Campbell, Claiborne & Scott Counties PUMA",38570.08550268854,0.6212229674238748,62087.34629151481,17365,100,5070,building_footprint_area
TN,489,G47001101,Washington (South) & Carter Counties--Elizabethton city PUMA,87516.70213545114,0.1500851830025244,583113.5384895331,21922,100,5070,building_footprint_area
TN,553,G51018500,LENOWISCO & Cumberland Plateau Planning District Commissions PUMA,18.010620683431625,2.3710140309317126e-4,75961.67904731538,12,100,5070,building_footprint_area
TN,395,G37000100,"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties PUMA",10.99529305100441,6.142729670349209e-4,17899.685711514205,9,100,5070,building_footprint_area
TN,489,G47001201,Washington County--Johnson City PUMA,118639.08941964776,0.2034579573078757,583113.5384895331,19025,100,5070,building_footprint_area
TN,224,G21000900,Cumberland Valley Area Development District (South) PUMA,2,3.2212682929135446e-5,62087.34629151481,1,100,5070,building_footprint_area
TN,486,G47000800,"Campbell, Claiborne & Scott Counties PUMA",80509.1866159793,0.08512110001239662,945819.3867825291,26431,100,5070,building_footprint_area
TN,233,G21000900,Cumberland Valley Area Development District (South) PUMA,1.2059495449066162,4.239373361640371e-6,284464.1040155967,1,100,5070,building_footprint_area
TN,486,G21000900,Cumberland Valley Area Development District (South) PUMA,9.034340023994446,9.551865980171222e-6,945819.3867825291,2,100,5070,building_footprint_area
TN,234,G21000700,Lake Cumberland Area Development District (East) PUMA,0.10635792091488838,9.163490448494398e-7,116067.03964247974,2,100,5070,building_footprint_area
TN,234,G47000800,"Campbell, Claiborne & Scott Counties PUMA",1.9375674724578857,1.6693520214060405e-5,116067.03964247974,1,100,5070,building_footprint_area
TN,492,G47000700,Putnam & Overton Counties--Cookeville city PUMA,114601.58960984205,0.5204319679260695,220204.74658105918,33852,100,5070,building_footprint_area
TN,492,G21000600,Lake Cumberland Area Development District (West) PUMA,7.584391802549362,3.444245376317302e-5,220204.74658105918,3,100,5070,building_footprint_area
TN,234,G21000600,Lake Cumberland Area Development District (West) PUMA,3.848221719264984,3.3155163870110126e-5,116067.03964247974,3,100,5070,building_footprint_area
TN,494,G47001800,"Cumberland, White & Fentress Counties--Crossville city PUMA",79174.60099657066,1,79174.60099657066,27754,100,5070,building_footprint_area
TN,493,G47001300,"Hamblen, Jefferson & Grainger Counties--Morristown city PUMA",142460.80657988158,0.5158579595999198,276162.8543841194,41092,100,5070,building_footprint_area
TN,222,G21000400,Barren River Area Development District (Outer) PUMA,3.261052131652832,3.829212206075251e-5,85162.48137094616,4,100,5070,building_footprint_area
TN,222,G47000700,Putnam & Overton Counties--Cookeville city PUMA,1.0495202541351318,1.232373971777182e-5,85162.48137094616,1,100,5070,building_footprint_area
TN,490,G47000600,"Macon, Dekalb & Cannon Counties PUMA",56568.83322186,0.035953511434837195,1573388.2718072305,21075,100,5070,building_footprint_area
TN,222,G47000600,"Macon, Dekalb & Cannon Counties PUMA",3.3206088691949844,3.8991452758771257e-05,85162.48137094616,4,100,5070,building_footprint_area
TN,220,G21000400,Barren River Area Development District (Outer) PUMA,19.403290182352066,7.209174196352577e-5,269147.1956964086,13,100,5070,building_footprint_area
TN,490,G47000401,Robertson & Sumner Counties--Springfield & Portland cities PUMA,149224.38624913874,0.09484269644245925,1573388.2718072305,40775,100,5070,building_footprint_area
TN,220,G47000401,Robertson & Sumner Counties--Springfield & Portland cities PUMA,0.6567199230194092,2.440002844243538e-6,269147.1956964086,1,100,5070,building_footprint_area
TN,232,G47000301,Montgomery County--Clarksville city (South) PUMA,105550.97288531065,0.3247991664712501,324973.0411320301,19082,100,5070,building_footprint_area
TN,493,G47000900,Greene & Hawkins Counties--Greenville town PUMA,0.6718164682388306,2.4326822292486527e-6,276162.8543841194,1,100,5070,building_footprint_area
TN,232,G21000300,Pennyrile Area Development District (South) PUMA,124.28859996795654,3.824581864852616e-4,324973.0411320301,15,100,5070,building_footprint_area
TN,220,G21000300,Pennyrile Area Development District (South) PUMA,42.946229100227356,1.5956409647555696e-4,269147.1956964086,7,100,5070,building_footprint_area
TN,220,G47000301,Montgomery County--Clarksville city (South) PUMA,15.214234352111816,5.652756036616148e-5,269147.1956964086,1,100,5070,building_footprint_area
TN,232,G47000302,Clarksville city (North) PUMA,111857.0322636012,0.3442040357377088,324973.0411320301,7535,100,5070,building_footprint_area
TN,492,G47000600,"Macon, Dekalb & Cannon Counties PUMA",31642.2221876299,0.1436945509981645,220204.74658105918,12400,100,5070,building_footprint_area
TN,232,G47000200,"Henry, Carol & Humphreys Counties--Paris city PUMA",21776.128769791685,0.06700903156131181,324973.0411320301,9729,100,5070,building_footprint_area
TN,486,G47001700,"Anderson, Roane & Morgan Counties--Oak Ridge city PUMA",151106.8142592581,0.1597628642116234,945819.3867825291,39353,100,5070,building_footprint_area
TN,489,G47001300,"Hamblen, Jefferson & Grainger Counties--Morristown city PUMA",2.067701578140259,3.545967365971857e-6,583113.5384895331,1,100,5070,building_footprint_area
TN,493,G47001400,Sevier & Cocke Counties--Sevierville city PUMA,133680.03594184062,0.4840623343062021,276162.8543841194,38819,100,5070,building_footprint_area
TN,490,G47000501,"Hendersonville, Gallatin & Goodlettsville cities PUMA",119532.02726846095,0.07597109334694842,1573388.2718072305,12644,100,5070,building_footprint_area
TN,486,G47001504,"Knox County (North, East & South) PUMA",118669.19724532403,0.12546708061145873,945819.3867825291,24873,100,5070,building_footprint_area
TN,490,G47002300,"Dickson, Cheatham & Hickman Counties PUMA",119661.68255511113,0.07605349849065858,1573388.2718072305,37044,100,5070,building_footprint_area
TN,490,G47002404,Nashville/Davidson County (North) PUMA,102367.5753762793,0.06506186502756724,1573388.2718072305,12473,100,5070,building_footprint_area
TN,488,G47000200,"Henry, Carol & Humphreys Counties--Paris city PUMA",76003.17247325275,0.9995648401388519,76036.2604017714,28774,100,5070,building_footprint_area
TN,159,G21000100,Purchase Area Development District PUMA,60.56665626168251,2.1468695512459593e-4,282116.14546646294,25,100,5070,building_footprint_area
TN,159,G47000200,"Henry, Carol & Humphreys Counties--Paris city PUMA",11.444126233458519,4.056530055922999e-5,282116.14546646294,5,100,5070,building_footprint_area
TN,400,G37002300,"Haywood, Madison, Swain, Graham & Jackson (North) Counties PUMA",1.0002772808074951,1,1.0002772808074951,1,100,5070,building_footprint_area
TN,488,G21000100,Purchase Area Development District PUMA,3.01459538936615,3.9646812894758294e-5,76036.2604017714,3,100,5070,building_footprint_area
TN,490,G47001900,Wilson County--Lebanon & Mount Juliet cities PUMA,147505.14550781064,0.09374999683859521,1573388.2718072305,28897,100,5070,building_footprint_area
TN,489,G37002300,"Haywood, Madison, Swain, Graham & Jackson (North) Counties PUMA",8,1.3719455083692247e-5,583113.5384895331,1,100,5070,building_footprint_area
TN,489,G47001400,Sevier & Cocke Counties--Sevierville city PUMA,3.117647886276245,5.346553767816877e-6,583113.5384895331,1,100,5070,building_footprint_area
TN,159,G47000100,"Dyer, Weakely and Obion Counties--Dyersburg, Union City and Martin cities PUMA",63308.79659801442,0.22440685375640923,282116.14546646294,18344,100,5070,building_footprint_area
TN,232,G47002300,"Dickson, Cheatham & Hickman Counties PUMA",4.235392093658447,1.3033056769585056e-5,324973.0411320301,1,100,5070,building_footprint_area
TN,486,G47001501,Knoxville city (Central) PUMA,133465.05030322727,0.14111050393801527,945819.3867825291,10230,100,5070,building_footprint_area
TN,495,G47000100,"Dyer, Weakely and Obion Counties--Dyersburg, Union City and Martin cities PUMA",43596.37763937749,0.6354269075482103,68609.58691156749,8988,100,5070,building_footprint_area
TN,492,G47001800,"Cumberland, White & Fentress Counties--Crossville city PUMA",27260.5012399517,0.12379615636449001,220204.74658105918,9875,100,5070,building_footprint_area
TN,490,G47002403,"Nashville/Davidson County--Donelson, Hermitage & Old Hickory PUMA",99963.58357919124,0.06353395749185974,1573388.2718072305,7700,100,5070,building_footprint_area
TN,486,G47001503,Knox County (Northwest) PUMA,123348.36842097063,0.13041429489045983,945819.3867825291,12694,100,5070,building_footprint_area
TN,490,G47000700,Putnam & Overton Counties--Cookeville city PUMA,2.2531657218933105,1.4320468521767179e-6,1573388.2718072305,1,100,5070,building_footprint_area
TN,490,G47002401,"Nashville/Davidson County--Downtown, East & North Nashville PUMA",145757.1240841113,0.09263900506687472,1573388.2718072305,6666,100,5070,building_footprint_area
TN,493,G47001504,"Knox County (North, East & South) PUMA",6.014608383178711,2.177920849127991e-5,276162.8543841194,3,100,5070,building_footprint_area
TN,486,G47001502,Knox County (Southwest) PUMA,103069.90473983344,0.10897419336101234,945819.3867825291,10817,100,5070,building_footprint_area
TN,490,G47002406,"Nashville/Davidson County--West Nashville, Green Hills & Bellevue PUMA",137435.5175567856,0.0873500330588609,1573388.2718072305,13269,100,5070,building_footprint_area
TN,490,G47000200,"Henry, Carol & Humphreys Counties--Paris city PUMA",18877.82948413398,0.011998201475374204,1573388.2718072305,7513,100,5070,building_footprint_area
TN,490,G47002405,"Nashville/Davidson County--Antioch, South Nashville PUMA",103369.34613452724,0.06569856149734407,1573388.2718072305,5435,100,5070,building_footprint_area
TN,486,G47001600,Blount County--Maryville & Alcoa cities PUMA,134827.03892822564,0.1425505131448804,945819.3867825291,27628,100,5070,building_footprint_area
TN,486,G47001400,Sevier & Cocke Counties--Sevierville city PUMA,11.795169293880463,1.2470847456410312e-5,945819.3867825291,4,100,5070,building_footprint_area
TN,490,G47002402,Nashville/Davidson County--South & Southeast Nashville PUMA,125771.43443663232,0.07993667976955765,1573388.2718072305,7378,100,5070,building_footprint_area
TN,493,G47001600,Blount County--Maryville & Alcoa cities PUMA,15.325437545776367,5.5494203157604855e-5,276162.8543841194,1,100,5070,building_footprint_area
TN,487,G47002003,"Rutherford County (North, East and South) PUMA",102198.55136852525,0.18263570934704276,559575.9544171533,21150,100,5070,building_footprint_area
TN,486,G47003700,Loudon & Monroe Counties--Lenoir City PUMA,100794.10706999362,0.10656802818651577,945819.3867825291,29649,100,5070,building_footprint_area
TN,486,G47001800,"Cumberland, White & Fentress Counties--Crossville city PUMA",0.5938200354576111,6.278366078725211e-7,945819.3867825291,1,100,5070,building_footprint_area
TN,487,G47002002,Rutherford County--Smyrna town & La Vergne city PUMA,105433.3960265154,0.1884165950917841,559575.9544171533,8568,100,5070,building_footprint_area
TN,490,G47002003,"Rutherford County (North, East and South) PUMA",5.828961968421936,3.7047193454204753e-6,1573388.2718072305,3,100,5070,building_footprint_area
TN,491,G47002700,"Gibson, Lauderdale & Haywood Counties--Brownsville city PUMA",81913.72028977191,0.2624193516631419,312148.1696019185,22814,100,5070,building_footprint_area
TN,487,G47001900,Wilson County--Lebanon & Mount Juliet cities PUMA,6.007358551025391,1.0735555206768264e-5,559575.9544171533,2,100,5070,building_footprint_area
