CZ20,PUMA2010,PUMA2010_name,pop_overlap,share_of_CZ20,afactor,CZ20_total_pop,cells,grid_res_m,crs_epsg,method,state_fips,state
91,G51051087,Rappahannock-Rapidan Regional Commission PUMA,7.045563697814941,1.7164750396024835e-6,1.7164750396024835e-6,4104670.056516881,2,100,5070,building_footprint_area,51,VA
546,G54000500,"Randolph, Upshur, Barbour, Lewis, Hardy, Grant, Pendleton & Tucker Counties PUMA",0.47457435727119446,1.4395934826456579e-6,1.4395934826456579e-6,329658.58972842153,2,100,5070,building_footprint_area,54,WV
546,G51051110,Central Shenandoah Planning District Commission (Northeast) PUMA,134645.57969265524,0.40843947006986414,0.40843947006986414,329658.58972842153,27340,100,5070,building_footprint_area,51,VA
550,G51051115,George Washington Regional Commission (North) PUMA,176856.60055440944,0.4545626822821328,0.4545626822821328,389069.7750781048,17524,100,5070,building_footprint_area,51,VA
251,G54000500,"Randolph, Upshur, Barbour, Lewis, Hardy, Grant, Pendleton & Tucker Counties PUMA",31281.652216498274,0.20214413241573967,0.20214413241573967,154749.24670166965,19022,100,5070,building_footprint_area,54,WV
550,G51051087,Rappahannock-Rapidan Regional Commission PUMA,41.71101292967796,1.0720702455312695e-4,1.0720702455312695e-4,389069.7750781048,15,100,5070,building_footprint_area,51,VA
550,G51051120,George Washington Regional Commission (South) PUMA,193790.88475612272,0.49808773944781415,0.49808773944781415,389069.7750781048,32958,100,5070,building_footprint_area,51,VA
550,G51051125,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUMA",18087.92811239697,0.04649019088868022,0.04649019088868022,389069.7750781048,6278,100,5070,building_footprint_area,51,VA
89,G51051125,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUMA",12.081721007823944,1.5975407780759872e-5,1.5975407780759872e-5,756269.9602807432,3,100,5070,building_footprint_area,51,VA
542,G51051090,Thomas Jefferson Planning District Commission (North) PUMA,137152.2748082308,0.5343491134599397,0.5343491134599397,256671.6615662789,18419,100,5070,building_footprint_area,51,VA
546,G51051080,Central Shenandoah Planning District Commission (Southwest) PUMA,127418.62406993285,0.3865169239937067,0.3865169239937067,329658.58972842153,30590,100,5070,building_footprint_area,51,VA
552,G51051120,George Washington Regional Commission (South) PUMA,25.723963618278503,1.4222682658486042e-4,1.4222682658486042e-4,180865.76376595284,9,100,5070,building_footprint_area,51,VA
554,G51051125,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUMA",41188.42218283191,0.9807997384311824,0.9807997384311824,41994.73202216998,18925,100,5070,building_footprint_area,51,VA
564,G51051080,Central Shenandoah Planning District Commission (Southwest) PUMA,14.59226107597351,2.527454573924856e-4,2.527454573924856e-4,57735.00828271406,2,100,5070,building_footprint_area,51,VA
552,G51051090,Thomas Jefferson Planning District Commission (North) PUMA,7.126390695571899,3.94015459155317e-5,3.94015459155317e-5,180865.76376595284,2,100,5070,building_footprint_area,51,VA
554,G51051120,George Washington Regional Commission (South) PUMA,26.56286120414734,6.3252841309058e-4,6.3252841309058e-4,41994.73202216998,7,100,5070,building_footprint_area,51,VA
542,G51051087,Rappahannock-Rapidan Regional Commission PUMA,35.96747970581055,1.4013031078821634e-4,1.4013031078821634e-4,256671.6615662789,5,100,5070,building_footprint_area,51,VA
542,G51051089,Thomas Jefferson Planning District Commission (South & East) PUMA,119308.62798382714,0.464829764438248,0.464829764438248,256671.6615662789,40061,100,5070,building_footprint_area,51,VA
542,G51051120,George Washington Regional Commission (South) PUMA,0.368356853723526,1.4351286444156488e-6,1.4351286444156488e-6,256671.6615662789,1,100,5070,building_footprint_area,51,VA
544,G51051125,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUMA",6598.514689192176,0.005067490948123073,0.005067490948123073,1302126.586261821,3420,100,5070,building_footprint_area,51,VA
552,G51051089,Thomas Jefferson Planning District Commission (South & East) PUMA,72.38531112670898,4.0021566060660505e-4,4.0021566060660505e-4,180865.76376595284,11,100,5070,building_footprint_area,51,VA
544,G51051215,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties PUMA",210844.09504907532,0.16192288620292444,0.16192288620292444,1302126.586261821,54893,100,5070,building_footprint_area,51,VA
543,G51051080,Central Shenandoah Planning District Commission (Southwest) PUMA,4206.513696513139,0.16751445089941872,0.16751445089941872,25111.34814893594,2909,100,5070,building_footprint_area,51,VA
555,G51051125,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUMA",57023.73326807283,0.10257804717039062,0.10257804717039062,555905.8184579366,19004,100,5070,building_footprint_area,51,VA
542,G51051215,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties PUMA",169.658803910017,6.609954635222048e-4,6.609954635222048e-4,256671.6615662789,70,100,5070,building_footprint_area,51,VA
544,G51051089,Thomas Jefferson Planning District Commission (South & East) PUMA,351.7547444701195,2.7013867021941865e-4,2.7013867021941865e-4,1302126.586261821,128,100,5070,building_footprint_area,51,VA
542,G51051080,Central Shenandoah Planning District Commission (Southwest) PUMA,3.8044936060905457,1.4822413907614544e-5,1.4822413907614544e-5,256671.6615662789,5,100,5070,building_footprint_area,51,VA
557,G51051080,Central Shenandoah Planning District Commission (Southwest) PUMA,36559.1516407989,1,1,36559.1516407989,12064,100,5070,building_footprint_area,51,VA
546,G51051089,Thomas Jefferson Planning District Commission (South & East) PUMA,2.9920016527175903,9.076061555630792e-6,9.076061555630792e-6,329658.58972842153,2,100,5070,building_footprint_area,51,VA
564,G54001100,"Greenbrier, Nicholas, Summers, Monroe & Pocahontas Counties PUMA",7813.703776689712,0.13533736305064575,0.13533736305064575,57735.00828271406,5721,100,5070,building_footprint_area,54,WV
544,G51051224,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen PUMA",149866.19941387745,0.11509341794803318,0.11509341794803318,1302126.586261821,14868,100,5070,building_footprint_area,51,VA
544,G51051225,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham PUMA",182909.41524973884,0.14046976475216588,0.14046976475216588,1302126.586261821,10974,100,5070,building_footprint_area,51,VA
544,G51051235,Richmond City PUMA,225025.17549888173,0.17281359421812428,0.17281359421812428,1302126.586261821,10396,100,5070,building_footprint_area,51,VA
543,G51051045,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities) PUMA,20904.8344524228,0.8324855491005813,0.8324855491005813,25111.34814893594,5610,100,5070,building_footprint_area,51,VA
555,G51051206,"James City, York Counties, Williamsburg & Poquoson Cities PUMA",175957.40139152133,0.31652376274747585,0.31652376274747585,555905.8184579366,19078,100,5070,building_footprint_area,51,VA
545,G51051095,"Virginia's Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUMA",126570.0778561281,0.4846957029713101,0.4846957029713101,261133.07190515776,43540,100,5070,building_footprint_area,51,VA
544,G51004101,Chesterfield County (East)--James River Region PUMA,115341.11898031179,0.08857903693636737,0.08857903693636737,1302126.586261821,10042,100,5070,building_footprint_area,51,VA
544,G51004102,Chesterfield County (Central)--Chester & Rockwood PUMA,123421.46643116022,0.09478453764275084,0.09478453764275084,1302126.586261821,11148,100,5070,building_footprint_area,51,VA
544,G51051206,"James City, York Counties, Williamsburg & Poquoson Cities PUMA",2.7677788734436035,2.1255835666403335e-6,2.1255835666403335e-6,1302126.586261821,1,100,5070,building_footprint_area,51,VA
544,G51004103,Chesterfield County (West)--Brandermill & Woodlake PUMA,119071.32995715924,0.09144374380603987,0.09144374380603987,1302126.586261821,14476,100,5070,building_footprint_area,51,VA
547,G51051045,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities) PUMA,181088.54919646378,0.3653725536188693,0.3653725536188693,495627.127442535,49003,100,5070,building_footprint_area,51,VA
544,G51051105,Southside Planning District Commission & Commonwealth Regional Council PUMA,13198.813473349437,0.010136352035665699,0.010136352035665699,1302126.586261821,6066,100,5070,building_footprint_area,51,VA
567,G54001100,"Greenbrier, Nicholas, Summers, Monroe & Pocahontas Counties PUMA",57116.30117997574,0.29576660653477777,0.29576660653477777,193112.74470486818,27492,100,5070,building_footprint_area,54,WV
555,G51051175,Newport News City PUMA,184812.298088104,0.3324525341374675,0.3324525341374675,555905.8184579366,9137,100,5070,building_footprint_area,51,VA
544,G51051135,Crater Planning District Commission PUMA,155478.5388104074,0.11940355142948063,0.11940355142948063,1302126.586261821,27702,100,5070,building_footprint_area,51,VA
542,G51051095,"Virginia's Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUMA",0.9596401453018188,3.7387849497908683e-6,3.7387849497908683e-6,256671.6615662789,1,100,5070,building_footprint_area,51,VA
401,G51051135,Crater Planning District Commission PUMA,6539.390327231027,0.004830138257029942,0.004830138257029942,1353872.2867225143,3039,100,5070,building_footprint_area,51,VA
555,G51051186,Hampton City PUMA,136400.67526226398,0.24536651845205487,0.24536651845205487,555905.8184579366,7615,100,5070,building_footprint_area,51,VA
545,G51051096,Virginia's Region 2000 (South)--Campbell County & Lynchburg City PUMA,134552.22729630978,0.5152630661243034,0.5152630661243034,261133.07190515776,21917,100,5070,building_footprint_area,51,VA
545,G51051105,Southside Planning District Commission & Commonwealth Regional Council PUMA,0.853126049041748,3.267016478677198e-6,3.267016478677198e-6,261133.07190515776,1,100,5070,building_footprint_area,51,VA
401,G51051164,Virginia Beach City (North) PUMA,146877.04075585818,0.10848662920150434,0.10848662920150434,1353872.2867225143,9016,100,5070,building_footprint_area,51,VA
401,G51051154,Norfolk City (Northeast) PUMA,218464.69458342134,0.16136285285245464,0.16136285285245464,1353872.2867225143,8555,100,5070,building_footprint_area,51,VA
401,G51051155,Portsmouth & Norfolk (Southwest) Cities PUMA,113888.426917837,0.08412050976650151,0.08412050976650151,1353872.2867225143,5651,100,5070,building_footprint_area,51,VA
401,G51051165,Virginia Beach City (Central) PUMA,178201.57772840932,0.13162362467718713,0.13162362467718713,1353872.2867225143,7047,100,5070,building_footprint_area,51,VA
547,G51051095,"Virginia's Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUMA",5.6737542152404785,1.1447626453615205e-5,1.1447626453615205e-5,495627.127442535,2,100,5070,building_footprint_area,51,VA
401,G51055001,Chesapeake City (Northeast) PUMA,123435.12805061135,0.09117191426484252,0.09117191426484252,1353872.2867225143,6837,100,5070,building_footprint_area,51,VA
547,G51051040,New River Valley Planning District Commission PUMA,181424.23578832136,0.3660498502664312,0.3660498502664312,495627.127442535,40070,100,5070,building_footprint_area,51,VA
547,G51051044,"Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town) PUMA",133098.14658162836,0.26854491857300583,0.26854491857300583,495627.127442535,9758,100,5070,building_footprint_area,51,VA
545,G51051045,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities) PUMA,9.913626670837402,3.796388790784027e-5,3.796388790784027e-5,261133.07190515776,1,100,5070,building_footprint_area,51,VA
567,G51051040,New River Valley Planning District Commission PUMA,4.474349677562714,2.3169623964491865e-5,2.3169623964491865e-5,193112.74470486818,5,100,5070,building_footprint_area,51,VA
548,G51051010,LENOWISCO & Cumberland Plateau Planning District Commissions PUMA,86199.51383513631,0.523526162067082,0.523526162067082,164651.77880468778,31414,100,5070,building_footprint_area,51,VA
548,G54001200,"Raleigh, Mercer & Fayette Counties PUMA",59492.41188287735,0.3613226186487063,0.3613226186487063,164651.77880468778,14521,100,5070,building_footprint_area,54,WV
548,G54001300,"Logan, Mingo, Wyoming & McDowell Counties PUMA",18955.436881416943,0.11512439779895815,0.11512439779895815,164651.77880468778,5725,100,5070,building_footprint_area,54,WV
391,G51051105,Southside Planning District Commission & Commonwealth Regional Council PUMA,2.7414588928222656,9.252553019747328e-6,9.252553019747328e-6,296292.15709126845,2,100,5070,building_footprint_area,51,VA
236,G51051010,LENOWISCO & Cumberland Plateau Planning District Commissions PUMA,0.8701247572898865,4.124981242906599e-6,4.124981242906599e-6,210940.29428283358,1,100,5070,building_footprint_area,51,VA
544,G51051145,"Isle of Wight, Southampton Counties, Suffolk & Franklin Cities PUMA",0.7492997646331787,5.754431040259212e-7,5.754431040259212e-7,1302126.586261821,1,100,5070,building_footprint_area,51,VA
547,G51051097,West Piedmont Planning District Commission PUMA,1.024421215057373,2.0669191784223886e-6,2.0669191784223886e-6,495627.127442535,1,100,5070,building_footprint_area,51,VA
393,G51051040,New River Valley Planning District Commission PUMA,1.3641743659973145,1.0811893334878518e-5,1.0811893334878518e-5,126173.49466411863,1,100,5070,building_footprint_area,51,VA
556,G51051045,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities) PUMA,0.5936304926872253,7.263930427348507e-6,7.263930427348507e-6,81723.04217730695,1,100,5070,building_footprint_area,51,VA
393,G51051097,West Piedmont Planning District Commission PUMA,4.832452178001404,3.8300058113359545e-5,3.8300058113359545e-5,126173.49466411863,3,100,5070,building_footprint_area,51,VA
556,G51051020,Mount Rogers Planning District Commission PUMA,11.297053337097168,1.3823583944154932e-4,1.3823583944154932e-4,81723.04217730695,3,100,5070,building_footprint_area,51,VA
489,G47000900,"Campbell, Claiborne, Scott, Morgan & Hancock Counties PUMA",0.4600808322429657,7.890034845767318e-7,7.890034845767318e-7,583116.3502272493,3,100,5070,building_footprint_area,47,TN
553,G47000900,"Campbell, Claiborne, Scott, Morgan & Hancock Counties PUMA",2.2555253505706787,2.969293700269245e-5,2.969293700269245e-5,75961.67904731538,1,100,5070,building_footprint_area,47,TN
540,G50000100,"Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City PUMA",225097.10358673707,0.6456902022484843,0.6456902022484843,348614.7115178183,39593,100,5070,building_footprint_area,50,VT
540,G50000200,"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties PUMA",25865.64435767196,0.07419550438665273,0.07419550438665273,348614.7115178183,9286,100,5070,building_footprint_area,50,VT
367,G50000100,"Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City PUMA",5,1.3421689517778273e-5,1.3421689517778273e-5,372531.3414065372,1,100,5070,building_footprint_area,50,VT
367,G50000300,"Southeast Vermont--Windsor, Windham & Orange Counties PUMA",86305.45808313834,0.231673012416302,0.231673012416302,372531.3414065372,31300,100,5070,building_footprint_area,50,VT
540,G50000300,"Southeast Vermont--Windsor, Windham & Orange Counties PUMA",4.213642001152039,1.2086816367577972e-5,1.2086816367577972e-5,348614.7115178183,2,100,5070,building_footprint_area,50,VT
