PUMA2020,state_fips,CZ90,afactor,PUMA20_GISJOIN,CZ90_name,pop_overlap,share_of_PUMA20,PUMA20_total_pop,cells,grid_res_m,crs_epsg,method,PUMA20_name,state,PUMA200_GEOID
05901,41,38401,5.809604266143432e-6,G41005901,"Lewiston city, ID",0.5914377719163895,5.809604266143432e-6,101803.452493848,2,100,5070,building_footprint_area,"Umatilla (East & South), Union, Baker & Wallowa Counties PUMA",OR,4105901
06501,41,39203,8.466746318158272e-5,G41006501,"Bend city, OR",8.693714389577508,8.466746318158272e-5,102680.70003387803,6,100,5070,building_footprint_area,"Umatilla (Northwest) & Grant Counties, Columbia Gorge & Columbia Basin PUMA",OR,4106501
01702,41,39203,0.9999977928688836,G41001702,"Bend city, OR",135078.05584711512,0.9999977928688836,135078.35398275335,37347,100,5070,building_footprint_area,Crook & Jefferson & Deschutes (Outside Bend) Counties--Redmond & Prineville Cities PUMA,OR,4101702
03905,41,38901,0.999216114733906,G41003905,"Eugene city, OR",112545.31494983658,0.999216114733906,112633.60677465424,31076,100,5070,building_footprint_area,Lane County (Outside Eugene & Springfield Cities) PUMA,OR,4103905
06501,41,39205,0.06979339367205482,G41006501,"John Day city, OR",7166.434519986622,0.06979339367205482,102680.70003387803,3580,100,5070,building_footprint_area,"Umatilla (Northwest) & Grant Counties, Columbia Gorge & Columbia Basin PUMA",OR,4106501
03903,41,38901,1,G41003903,"Eugene city, OR",157762.08066800237,1,157762.08066800237,7932,100,5070,building_footprint_area,Lane County (West Central)--Eugene City (West & South) PUMA,OR,4103903
03904,41,38901,1,G41003904,"Eugene city, OR",112020.62685556244,1,112020.62685556244,5916,100,5070,building_footprint_area,Lane County (East Central)--Eugene (Northeast) & Springfield Cities PUMA,OR,4103904
01900,41,36902,1,G41001900,"Roseburg city, OR",110554.18516684591,1,110554.18516684591,27268,100,5070,building_footprint_area,Douglas County PUMA,OR,4101900
03905,41,36902,1.3520124207286537e-5,G41003905,"Roseburg city, OR",1.5228203535079956,1.3520124207286537e-5,112633.60677465424,1,100,5070,building_footprint_area,Lane County (Outside Eugene & Springfield Cities) PUMA,OR,4103905
09100,41,36902,0.3675384241496747,G41009100,"Roseburg city, OR",64549.57219306007,0.3675384241496747,175626.73166050576,13875,100,5070,building_footprint_area,"Josephine, Coos & Curry Counties PUMA",OR,4109100
01701,41,39203,1,G41001701,"Bend city, OR",111634.03424989805,1,111634.03424989805,12071,100,5070,building_footprint_area,Deschutes County (Central)--Bend City PUMA,OR,4101701
01702,41,36501,2.207131116470853e-6,G41001702,"Altamont CDP, OR",0.2981356382369995,2.207131116470853e-6,135078.35398275335,1,100,5070,building_footprint_area,Crook & Jefferson & Deschutes (Outside Bend) Counties--Redmond & Prineville Cities PUMA,OR,4101702
09100,41,36901,0.13074921958279748,G41009100,"Brookings city, OR",22963.05810248852,0.13074921958279748,175626.73166050576,5798,100,5070,building_footprint_area,"Josephine, Coos & Curry Counties PUMA",OR,4109100
09100,41,36800,0.4996686352873828,G41009100,"Medford city, OR",87755.1693287883,0.4996686352873828,175626.73166050576,21839,100,5070,building_footprint_area,"Josephine, Coos & Curry Counties PUMA",OR,4109100
02902,41,36800,1,G41002902,"Medford city, OR",107484.10699695442,1,107484.10699695442,25459,100,5070,building_footprint_area,Jackson County (Outside Medford & Central Point Cities)--Ashland City PUMA,OR,4102902
02901,41,36800,1,G41002901,"Medford city, OR",115145.53119325655,1,115145.53119325655,7905,100,5070,building_footprint_area,Jackson County (Central)--Medford & Central Point Cities PUMA,OR,4102901
00500,42,18800,0.9995719895072996,G42000500,"Scranton city, PA",108680.03532547252,0.9995719895072996,108726.57143888372,39168,100,5070,building_footprint_area,Pike & Wayne Counties PUMA,PA,4200500
00500,42,17800,2.0900146515959246e-5,G42000500,"Oneonta city, NY",2.27240127325058,2.0900146515959246e-5,108726.57143888372,3,100,5070,building_footprint_area,Pike & Wayne Counties PUMA,PA,4200500
00500,42,17900,6.438168616339355e-5,G42000500,"Binghamton city, NY",7,6.438168616339355e-5,108726.57143888372,1,100,5070,building_footprint_area,Pike & Wayne Counties PUMA,PA,4200500
00400,42,18800,2.435561766360358e-4,G42000400,"Scranton city, PA",35.28643757849932,2.435561766360358e-4,144880.0768096737,24,100,5070,building_footprint_area,"Bradford, Tioga, Susquehanna & Sullivan Counties PUMA",PA,4200400
00500,42,19300,3.427286600211048e-4,G42000500,"Poughkeepsie city, NY",37.263712137937546,3.427286600211048e-4,108726.57143888372,34,100,5070,building_footprint_area,Pike & Wayne Counties PUMA,PA,4200500
00702,42,17900,1.5501224883904033e-4,G42000702,"Binghamton city, NY",20.219509840011597,1.5501224883904033e-4,130438.1427367516,9,100,5070,building_footprint_area,Lackawanna (Outside Greater Scranton City) & Wyoming Counties PUMA,PA,4200702
00702,42,18800,0.9998298510558182,G42000702,"Scranton city, PA",130415.9488244839,0.9998298510558182,130438.1427367516,26403,100,5070,building_footprint_area,Lackawanna (Outside Greater Scranton City) & Wyoming Counties PUMA,PA,4200702
00300,42,18100,7.79016174336101e-5,G42000300,"Elmira city, NY",13.445762164890766,7.79016174336101e-5,172599.26825459837,6,100,5070,building_footprint_area,"Clearfield, McKean, Elk, Potter & Cameron Counties PUMA",PA,4200300
00702,42,18900,1.5136695342696276e-5,G42000702,"Williamsport city, PA",1.97440242767334,1.5136695342696276e-5,130438.1427367516,2,100,5070,building_footprint_area,Lackawanna (Outside Greater Scranton City) & Wyoming Counties PUMA,PA,4200702
00111,42,16500,0.999969074921868,G42000111,"Erie city, PA",155497.567003862,0.999969074921868,155502.37592698727,8662,100,5070,building_footprint_area,"Erie City, Millcreek township, Lawrence Park Township & Wesleyville Borough PUMA",PA,4200111
00200,42,18201,6.99325859749319e-6,G42000200,"Olean city, NY",0.8551885327324271,6.99325859749319e-6,122287.56034261036,2,100,5070,building_footprint_area,Crawford & Warren Counties PUMA,PA,4200200
00701,42,18800,1,G42000701,"Scranton city, PA",110497.15484033512,1,110497.15484033512,5157,100,5070,building_footprint_area,"Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs PUMA",PA,4200701
00900,42,18900,0.999691176215962,G42000900,"Williamsport city, PA",151293.08985938632,0.999691176215962,151339.82719749713,32768,100,5070,building_footprint_area,Lycoming & Clinton Counties PUMA,PA,4200900
00801,42,18800,1,G42000801,"Scranton city, PA",126894.06336236691,1,126894.06336236691,13310,100,5070,building_footprint_area,Luzerne County (East)--Kingston Borough PUMA,PA,4200801
00900,42,18100,1.8908291514725016e-6,G42000900,"Elmira city, NY",0.2861577570438385,1.8908291514725016e-6,151339.82719749713,1,100,5070,building_footprint_area,Lycoming & Clinton Counties PUMA,PA,4200900
00803,42,18800,0.9998014424910632,G42000803,"Scranton city, PA",125925.63378112765,0.9998014424910632,125950.64222689718,29120,100,5070,building_footprint_area,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA,PA,4200803
00600,42,18800,0.999561840040756,G42000600,"Scranton city, PA",167401.18267088407,0.999561840040756,167474.56331872218,35831,100,5070,building_footprint_area,Monroe County PUMA,PA,4200600
00802,42,18800,1,G42000802,"Scranton city, PA",136439.8167067296,1,136439.8167067296,11179,100,5070,building_footprint_area,Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities PUMA,PA,4200802
00300,42,18202,0.20526770461303023,G42000300,"St. Marys borough, PA",35429.05561251007,0.20526770461303023,172599.26825459837,11350,100,5070,building_footprint_area,"Clearfield, McKean, Elk, Potter & Cameron Counties PUMA",PA,4200300
00803,42,18900,2.655625289479057e-5,G42000803,"Williamsport city, PA",3.3447771072387695,2.655625289479057e-5,125950.64222689718,1,100,5070,building_footprint_area,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA,PA,4200803
00900,42,18201,1.303860576304023e-6,G42000900,"Olean city, NY",0.19732603430747983,1.303860576304023e-6,151339.82719749713,1,100,5070,building_footprint_area,Lycoming & Clinton Counties PUMA,PA,4200900
01300,42,16500,0.6801242089770937,G42001300,"Erie city, PA",94417.68538082344,0.6801242089770937,138824.1796639287,33106,100,5070,building_footprint_area,"Venango, Jefferson, Clarion & Forest Counties PUMA",PA,4201300
02801,42,19000,0.999709033757649,G42002801,"Allentown city, PA",130800.86199130536,0.999709033757649,130838.9317036164,25077,100,5070,building_footprint_area,Carbon & Lehigh (North) Counties PUMA,PA,4202801
00900,42,18800,6.900691389448484e-5,G42000900,"Scranton city, PA",10.4434944242239,6.900691389448484e-5,151339.82719749713,6,100,5070,building_footprint_area,Lycoming & Clinton Counties PUMA,PA,4200900
02801,42,18800,2.9096624235106915e-4,G42002801,"Scranton city, PA",38.069712311029434,2.9096624235106915e-4,130838.9317036164,10,100,5070,building_footprint_area,Carbon & Lehigh (North) Counties PUMA,PA,4202801
02902,42,19000,0.9997980917056898,G42002902,"Allentown city, PA",152874.97208171804,0.9997980917056898,152905.84504008014,22367,100,5070,building_footprint_area,Northampton County (North) PUMA,PA,4202902
00600,42,19000,4.381599592438668e-4,G42000600,"Allentown city, PA",73.38064783811569,4.381599592438668e-4,167474.56331872218,16,100,5070,building_footprint_area,Monroe County PUMA,PA,4200600
02902,42,18800,1.7605739890214237e-6,G42002902,"Scranton city, PA",0.2692020535469055,1.7605739890214237e-6,152905.84504008014,1,100,5070,building_footprint_area,Northampton County (North) PUMA,PA,4202902
01000,42,18700,0.9990212706440874,G42001000,"Sunbury city, PA",107569.8549847938,0.9990212706440874,107675.2399029918,20944,100,5070,building_footprint_area,Northumberland & Montour Counties PUMA,PA,4201000
01000,42,18900,1.0698145516426332e-4,G42001000,"Williamsport city, PA",11.519253849983215,1.0698145516426332e-4,107675.2399029918,5,100,5070,building_footprint_area,Northumberland & Montour Counties PUMA,PA,4201000
00900,42,18700,1.8914608082222856e-4,G42000900,"Sunbury city, PA",28.625335186719894,1.8914608082222856e-4,151339.82719749713,18,100,5070,building_footprint_area,Lycoming & Clinton Counties PUMA,PA,4200900
01000,42,18800,8.717479007483331e-4,G42001000,"Scranton city, PA",93.86566434800623,8.717479007483331e-4,107675.2399029918,46,100,5070,building_footprint_area,Northumberland & Montour Counties PUMA,PA,4201000
02902,42,19600,2.001477203211797e-4,G42002902,"Newark city, NJ",30.603756308555603,2.001477203211797e-4,152905.84504008014,8,100,5070,building_footprint_area,Northampton County (North) PUMA,PA,4202902
01100,42,18700,0.5423469973887658,G42001100,"Sunbury city, PA",82309.97059553466,0.5423469973887658,151766.2511119853,20459,100,5070,building_footprint_area,"Mifflin, Union, Snyder & Juniata Counties PUMA",PA,4201100
01200,42,16100,0.999522547195806,G42001200,"State College borough, PA",156377.87772827083,0.999522547195806,156452.57644962007,22178,100,5070,building_footprint_area,Centre County PUMA,PA,4201200
00300,42,16100,0.466116479684888,G42000300,"State College borough, PA",80451.36331502104,0.466116479684888,172599.26825459837,22154,100,5070,building_footprint_area,"Clearfield, McKean, Elk, Potter & Cameron Counties PUMA",PA,4200300
00803,42,18700,1.5027342136866842e-4,G42000803,"Sunbury city, PA",18.92703393101692,1.5027342136866842e-4,125950.64222689718,6,100,5070,building_footprint_area,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA,PA,4200803
00200,42,16400,2.804983350813701e-4,G42000200,"Youngstown city, OH",34.301457077264786,2.804983350813701e-4,122287.56034261036,13,100,5070,building_footprint_area,Crawford & Warren Counties PUMA,PA,4200200
01300,42,16100,0.319749769458318,G42001300,"State College borough, PA",44388.99944278132,0.319749769458318,138824.1796639287,15325,100,5070,building_footprint_area,"Venango, Jefferson, Clarion & Forest Counties PUMA",PA,4201300
01400,42,16500,1.2862406254120288e-4,G42001400,"Erie city, PA",14.20930740237236,1.2862406254120288e-4,110471.61100062914,8,100,5070,building_footprint_area,Mercer County PUMA,PA,4201400
02600,42,19100,0.9994761990759344,G42002600,"Reading city, PA",142522.19108146918,0.9994761990759344,142596.8834607948,23650,100,5070,building_footprint_area,Schuylkill County PUMA,PA,4202600
02600,42,18800,1.1474754302386844e-4,G42002600,"Scranton city, PA",16.362642019987106,1.1474754302386844e-4,142596.8834607948,6,100,5070,building_footprint_area,Schuylkill County PUMA,PA,4202600
01200,42,18900,3.0734425950563126e-4,G42001200,"Williamsport city, PA",48.08480125665665,3.0734425950563126e-4,156452.57644962007,12,100,5070,building_footprint_area,Centre County PUMA,PA,4201200
02600,42,19000,2.281000882660622e-4,G42002600,"Allentown city, PA",32.52636170387268,2.281000882660622e-4,142596.8834607948,8,100,5070,building_footprint_area,Schuylkill County PUMA,PA,4202600
02901,42,19000,0.9998968800582996,G42002901,"Allentown city, PA",176868.6713230908,0.9998968800582996,176886.9118911326,10934,100,5070,building_footprint_area,Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities PUMA,PA,4202901
00900,42,16100,4.747609959361888e-5,G42000900,"State College borough, PA",7.185024708509445,4.747609959361888e-5,151339.82719749713,6,100,5070,building_footprint_area,Lycoming & Clinton Counties PUMA,PA,4200900
01300,42,18202,5.467934222445138e-6,G42001300,"St. Marys borough, PA",0.7590814828872681,5.467934222445138e-6,138824.1796639287,1,100,5070,building_footprint_area,"Venango, Jefferson, Clarion & Forest Counties PUMA",PA,4201300
02901,42,19600,2.3874466402974756e-5,G42002901,"Newark city, NJ",4.223080635070801,2.3874466402974756e-5,176886.9118911326,2,100,5070,building_footprint_area,Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities PUMA,PA,4202901
00803,42,19100,2.172783467322652e-5,G42000803,"Reading city, PA",2.7366347312927246,2.172783467322652e-5,125950.64222689718,1,100,5070,building_footprint_area,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA,PA,4200803
02802,42,19000,0.999547702675476,G42002802,"Allentown city, PA",160075.47177170438,0.999547702675476,160147.90624122543,15381,100,5070,building_footprint_area,"Lehigh County (South, Outside Allentown & Bethlehem Cities)--Emmaus Borough PUMA",PA,4202802
03011,42,19700,0.9998995971686796,G42003011,"Philadelphia city, PA",106846.82858994976,0.9998995971686796,106857.55739125982,20682,100,5070,building_footprint_area,Bucks County (Upper) PUMA,PA,4203011
02803,42,19000,1,G42002803,"Allentown city, PA",125327.1999170389,1,125327.1999170389,2936,100,5070,building_footprint_area,Allentown City PUMA,PA,4202803
02901,42,19700,7.924547529756131e-5,G42002901,"Philadelphia city, PA",14.017487406730652,7.924547529756131e-5,176886.9118911326,3,100,5070,building_footprint_area,Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities PUMA,PA,4202901
03011,42,19600,1.5435777687333778e-5,G42003011,"Newark city, NJ",1.6494295001029968,1.5435777687333778e-5,106857.55739125982,2,100,5070,building_footprint_area,Bucks County (Upper) PUMA,PA,4203011
03011,42,19000,8.49670536330455e-5,G42003011,"Allentown city, PA",9.079371809959412,8.49670536330455e-5,106857.55739125982,4,100,5070,building_footprint_area,Bucks County (Upper) PUMA,PA,4203011
02703,42,19100,0.998459383442212,G42002703,"Reading city, PA",147403.07064327016,0.998459383442212,147630.51265550195,25564,100,5070,building_footprint_area,Berks County (East) PUMA,PA,4202703
02703,42,19000,2.7611665652847993e-4,G42002703,"Allentown city, PA",40.76324355602264,2.7611665652847993e-4,147630.51265550195,13,100,5070,building_footprint_area,Berks County (East) PUMA,PA,4202703
02600,42,18700,1.8095329277559424e-4,G42002600,"Sunbury city, PA",25.803375601768497,1.8095329277559424e-4,142596.8834607948,7,100,5070,building_footprint_area,Schuylkill County PUMA,PA,4202600
01600,42,16300,0.9997663840386026,G42001600,"Pittsburgh city, PA",192914.79661617917,0.9997663840386026,192959.87512291712,39915,100,5070,building_footprint_area,Butler County PUMA,PA,4201600
01900,42,16500,6.527346298545128e-4,G42001900,"Erie city, PA",96.77019810676576,6.527346298545128e-4,148253.50713862805,51,100,5070,building_footprint_area,Indiana & Armstrong Counties PUMA,PA,4201900
01900,42,16300,0.9986777397869894,G42001900,"Pittsburgh city, PA",148057.47742469935,0.9986777397869894,148253.50713862805,41259,100,5070,building_footprint_area,Indiana & Armstrong Counties PUMA,PA,4201900
01600,42,16500,4.794658368734421e-5,G42001600,"Erie city, PA",9.251766800880432,4.794658368734421e-5,192959.87512291712,3,100,5070,building_footprint_area,Butler County PUMA,PA,4201600
02802,42,19700,4.134382451390007e-4,G42002802,"Philadelphia city, PA",66.21126931905746,4.134382451390007e-4,160147.90624122543,13,100,5070,building_footprint_area,"Lehigh County (South, Outside Allentown & Bethlehem Cities)--Emmaus Borough PUMA",PA,4202802
