state,CZ20,CZ90,CZ90_name,pop_overlap,share_of_CZ20,CZ20_total_pop,cells,grid_res_m,crs_epsg,method
TX,505,30801,"Hobbs city, NM",11481.553908534348,0.030818074802293885,372559.0901505548,1910,100,5070,building_footprint_area
TX,523,30801,"Hobbs city, NM",28879.01411401201,1,28879.01411401201,6391,100,5070,building_footprint_area
TX,503,32403,"Snyder city, TX",17469.322439954616,0.5530117334300936,31589.42457079515,4303,100,5070,building_footprint_area
TX,518,32602,"Graham city, TX",27672.526543001644,0.5093560279722676,54328.45597835607,11512,100,5070,building_footprint_area
TX,438,32602,"Graham city, TX",2.0609447062015533,6.3187841538710615e-6,326161.5931189803,3,100,5070,building_footprint_area
TX,518,32601,"Wichita Falls city, TX",3.8639026880264282,7.112115775139588e-5,54328.45597835607,3,100,5070,building_footprint_area
TX,512,32503,"Stamford city, TX",1217.278901072219,0.0067505701988791736,180322.3824373131,632,100,5070,building_footprint_area
TX,55,33200,"Paris city, TX",8.48405134677887,3.524482401779011e-5,240717.65381766343,2,100,5070,building_footprint_area
TX,527,33000,"Fort Worth city, TX",2531726.965915821,0.9992031353878892,2533746.0184540036,223066,100,5070,building_footprint_area
TX,445,33200,"Paris city, TX",21.82234923541546,4.454468952787654e-6,4898978.86071443,11,100,5070,building_footprint_area
TX,518,33000,"Fort Worth city, TX",2.257619321346283,4.1555006132434476e-5,54328.45597835607,2,100,5070,building_footprint_area
TX,516,33500,"Texarkana city, TX",8.529159858822823,3.996074576871364e-5,213438.45553304302,4,100,5070,building_footprint_area
TX,505,32401,"Big Spring city, TX",12900.814730131184,0.03462756666309722,372559.0901505548,2629,100,5070,building_footprint_area
TX,520,32402,"Sweetwater city, TX",18203.54669942893,0.6719675270593497,27089.92022142932,4835,100,5070,building_footprint_area
TX,512,32402,"Sweetwater city, TX",3.5555353462696075,1.9717659550697465e-5,180322.3824373131,3,100,5070,building_footprint_area
TX,512,32501,"Abilene city, TX",179101.5480008946,0.9932297121415701,180322.3824373131,30974,100,5070,building_footprint_area
TX,527,32602,"Graham city, TX",3.301024913787842,1.3028239175298251e-6,2533746.0184540036,1,100,5070,building_footprint_area
TX,527,33100,"Dallas city, TX",2000.8691289387643,7.896881196322982e-4,2533746.0184540036,146,100,5070,building_footprint_area
TX,518,32501,"Abilene city, TX",26649.807913345052,0.4905312958638485,54328.45597835607,11668,100,5070,building_footprint_area
TX,497,33300,"Tyler city, TX",466136.0283955657,0.9546761862305321,488266.11066530226,110331,100,5070,building_footprint_area
TX,497,33500,"Texarkana city, TX",189.53444510698318,3.881785791947082e-4,488266.11066530226,17,100,5070,building_footprint_area
TX,497,33200,"Paris city, TX",10.615617483854294,2.174145870863258e-5,488266.11066530226,5,100,5070,building_footprint_area
TX,376,30801,"Hobbs city, NM",0.7690289616584778,1.220145828080858e-6,630276.2702291639,1,100,5070,building_footprint_area
TX,55,33300,"Tyler city, TX",0.19986850023269653,8.303026265954347e-7,240717.65381766343,1,100,5070,building_footprint_area
TX,55,33400,"Longview city, TX",23.166810240596533,9.624059504229263e-5,240717.65381766343,10,100,5070,building_footprint_area
TX,526,33400,"Longview city, TX",316271.0274458453,0.9998559531262826,316316.591862008,79282,100,5070,building_footprint_area
TX,526,33300,"Tyler city, TX",41.30181955546141,1.3057114491635388e-4,316316.591862008,17,100,5070,building_footprint_area
TX,516,33100,"Dallas city, TX",43.49525284767151,2.0378358126255222e-4,213438.45553304302,12,100,5070,building_footprint_area
TX,376,33100,"Dallas city, TX",136659.50736515503,0.2168247700575283,630276.2702291639,24056,100,5070,building_footprint_area
TX,376,33200,"Paris city, TX",21.824688971042633,3.462717859123481e-5,630276.2702291639,10,100,5070,building_footprint_area
TX,376,33300,"Tyler city, TX",59552.28037387307,0.09448599477213428,630276.2702291639,22323,100,5070,building_footprint_area
TX,520,32403,"Snyder city, TX",8883.813061671332,0.3279379558542902,27089.92022142932,2106,100,5070,building_footprint_area
TX,376,31401,"Odessa city, TX",366018.0927009096,0.5807264369445926,630276.2702291639,42416,100,5070,building_footprint_area
TX,503,32401,"Big Spring city, TX",0.1349547952413559,4.272151109904149e-6,31589.42457079515,1,100,5070,building_footprint_area
TX,376,32401,"Big Spring city, TX",35604.79602950305,0.05649077668203723,630276.2702291639,6699,100,5070,building_footprint_area
TX,497,33400,"Longview city, TX",8.808488175272942,1.8040343130246456e-5,488266.11066530226,9,100,5070,building_footprint_area
TX,244,4002,"Shreveport city, LA",1.8980237245559692,3.6334493079116303e-6,522375.17678398045,2,100,5070,building_footprint_area
TX,510,32702,"Stephenville city, TX",63326.16606578999,0.5612608097597277,112828.41232563439,27330,100,5070,building_footprint_area
TX,510,33000,"Fort Worth city, TX",2.6814044788479805,2.3765330235341534e-5,112828.41232563439,5,100,5070,building_footprint_area
TX,527,32702,"Stephenville city, TX",14.882384330034256,5.873668560953448e-6,2533746.0184540036,11,100,5070,building_footprint_area
TX,375,30601,"El Paso city, TX",859035.8338860276,0.9973886469261206,861284.9529955185,42324,100,5070,building_footprint_area
TX,377,30602,"Alamogordo city, NM",14.07735339552164,1,14.07735339552164,3,100,5070,building_footprint_area
TX,497,33100,"Dallas city, TX",13.46486759185791,2.7576903859886843e-5,488266.11066530226,5,100,5070,building_footprint_area
TX,375,30605,"Van Horn town, TX",2143.000002840534,0.002488142856074817,861284.9529955185,590,100,5070,building_footprint_area
TX,445,32802,"Corsicana city, TX",52407.06758531742,0.010697549239409203,4898978.86071443,15042,100,5070,building_footprint_area
TX,510,32501,"Abilene city, TX",10.319430120289326,9.146127209967637e-5,112828.41232563439,6,100,5070,building_footprint_area
TX,504,32801,"Waco city, TX",327238.49487815704,0.4073985697161243,803239.1844335073,63991,100,5070,building_footprint_area
TX,376,31402,"Pecos city, TX",32419.000041790423,0.051436174219288165,630276.2702291639,5897,100,5070,building_footprint_area
TX,504,33000,"Fort Worth city, TX",49.24855077266693,6.131243560708506e-5,803239.1844335073,19,100,5070,building_footprint_area
TX,514,32301,"San Angelo city, TX",128187.54975176556,0.8548845347707029,149947.20870245714,20889,100,5070,building_footprint_area
TX,520,32301,"San Angelo city, TX",2.560460329055786,9.451708636005319e-5,27089.92022142932,2,100,5070,building_footprint_area
TX,244,33400,"Longview city, TX",0.8388788104057312,1.605893326651384e-6,522375.17678398045,1,100,5070,building_footprint_area
TX,514,32302,"Brady city, TX",12030.860311420634,0.08023397311312197,149947.20870245714,5379,100,5070,building_footprint_area
TX,510,32701,"Brownwood city, TX",49488.35038819024,0.43861603091038615,112828.41232563439,20668,100,5070,building_footprint_area
TX,504,32702,"Stephenville city, TX",34.17175856232643,4.2542444672226016e-5,803239.1844335073,13,100,5070,building_footprint_area
TX,530,32202,"Nacogdoches city, TX",105519.085376475,0.9998554907746188,105534.3360616304,34718,100,5070,building_footprint_area
TX,514,32701,"Brownwood city, TX",1.2290557026863098,8.196589408510742e-6,149947.20870245714,2,100,5070,building_footprint_area
TX,522,32802,"Corsicana city, TX",57041.23412767309,0.8097875422782463,70439.75258892472,27649,100,5070,building_footprint_area
TX,445,32801,"Waco city, TX",6.409460514783859,1.3083258158515817e-6,4898978.86071443,4,100,5070,building_footprint_area
TX,530,33400,"Longview city, TX",0.7688263654708862,7.2850826959474465e-6,105534.3360616304,1,100,5070,building_footprint_area
TX,514,32401,"Big Spring city, TX",3318.084551614709,0.02212835157337835,149947.20870245714,537,100,5070,building_footprint_area
TX,504,32900,"Killeen city, TX",451372.46556088753,0.5619402966243767,803239.1844335073,55527,100,5070,building_footprint_area
TX,497,32201,"Lufkin city, TX",21907.658851378597,0.04486827648457443,488266.11066530226,9212,100,5070,building_footprint_area
TX,531,31403,"Fort Stockton city, TX",14996.99998033978,1,14996.99998033978,3116,100,5070,building_footprint_area
TX,522,32801,"Waco city, TX",3.605733633041382,5.118890258010806e-5,70439.75258892472,2,100,5070,building_footprint_area
TX,528,32302,"Brady city, TX",7575.490740323905,0.5521654866082408,13719.602046946995,3544,100,5070,building_footprint_area
TX,502,32701,"Brownwood city, TX",5714.235358376522,0.0024097457645552408,2371302.169061465,3784,100,5070,building_footprint_area
TX,510,32302,"Brady city, TX",0.895037055015564,7.9327275512164e-6,112828.41232563439,1,100,5070,building_footprint_area
TX,498,32201,"Lufkin city, TX",99428.38790402841,0.5910913570373478,168211.54077160032,24708,100,5070,building_footprint_area
TX,498,33300,"Tyler city, TX",7.665246486663818,4.5569087896720376e-5,168211.54077160032,1,100,5070,building_footprint_area
TX,507,31404,"Alpine city, TX",17483.7607449824,0.9994436604577349,17493.49306690786,6604,100,5070,building_footprint_area
TX,506,32802,"Corsicana city, TX",6.222805172204971,1.875434611887701e-5,331806.03219972923,3,100,5070,building_footprint_area
TX,506,31800,"Bryan city, TX",296418.84426980093,0.8933497751824261,331806.03219972923,50246,100,5070,building_footprint_area
TX,375,31404,"Alpine city, TX",2.030212163925171,2.357189867144625e-6,861284.9529955185,1,100,5070,building_footprint_area
TX,239,32100,"Beaumont city, TX",440424.53150877135,0.549350581149594,801718.513862533,71980,100,5070,building_footprint_area
TX,504,31800,"Bryan city, TX",12.062855422496796,1.5017762649371058e-5,803239.1844335073,3,100,5070,building_footprint_area
TX,514,31403,"Fort Stockton city, TX",3061.792448104825,0.020419136005261646,149947.20870245714,990,100,5070,building_footprint_area
TX,239,32202,"Nacogdoches city, TX",4.063580691814423,5.068587816734872e-6,801718.513862533,2,100,5070,building_footprint_area
TX,528,32303,"Junction city, TX",6142.828077108134,0.44774098083078795,13719.602046946995,4944,100,5070,building_footprint_area
TX,514,32303,"Junction city, TX",0.04159468039870262,2.7739549644595036e-7,149947.20870245714,1,100,5070,building_footprint_area
TX,498,32100,"Beaumont city, TX",68772.7639799281,0.40884688211321124,168211.54077160032,23126,100,5070,building_footprint_area
TX,502,32900,"Killeen city, TX",0.2250363528728485,9.489990597103674e-8,2371302.169061465,1,100,5070,building_footprint_area
TX,504,32701,"Brownwood city, TX",1.7806575894355774,2.2168460203935452e-6,803239.1844335073,5,100,5070,building_footprint_area
TX,522,32201,"Lufkin city, TX",13394.91272761859,0.19016126881917356,70439.75258892472,5438,100,5070,building_footprint_area
TX,504,31201,"Austin city, TX",24527.768934070133,0.030536071209435075,803239.1844335073,9580,100,5070,building_footprint_area
TX,502,31202,"Marble Falls city, TX",69448.30460416782,0.029286990713484094,2371302.169061465,24621,100,5070,building_footprint_area
TX,239,32201,"Lufkin city, TX",0.5349082350730896,6.672020488787263e-7,801718.513862533,1,100,5070,building_footprint_area
TX,501,32201,"Lufkin city, TX",75689.74662102107,0.010396173960601243,7280538.677773694,13302,100,5070,building_footprint_area
TX,524,31304,"Mason city, TX",3931.535380000714,0.047540290099117,82699.0195432934,3020,100,5070,building_footprint_area
TX,524,32302,"Brady city, TX",0.47652769088745117,5.7621927505196876e-6,82699.0195432934,2,100,5070,building_footprint_area
TX,524,32701,"Brownwood city, TX",2.7575807571411133,3.3344781744328957e-5,82699.0195432934,1,100,5070,building_footprint_area
TX,504,31202,"Marble Falls city, TX",3.191238045692444,3.972961114867793e-6,803239.1844335073,2,100,5070,building_footprint_area
TX,502,31201,"Austin city, TX",2296117.100855655,0.968293763153952,2371302.169061465,209221,100,5070,building_footprint_area
TX,528,32301,"San Angelo city, TX",0.08810058236122131,6.421511503012307e-6,13719.602046946995,1,100,5070,building_footprint_area
TX,501,32000,"Houston city, TX",6757132.808664824,0.9281089089318703,7280538.677773694,435978,100,5070,building_footprint_area
TX,502,31304,"Mason city, TX",0.10071559995412827,4.247269760394575e-8,2371302.169061465,1,100,5070,building_footprint_area
TX,506,32201,"Lufkin city, TX",1.9027345180511475,5.734478380145315e-6,331806.03219972923,2,100,5070,building_footprint_area
TX,524,32303,"Junction city, TX",3.8262890074402094,4.626764656426339e-5,82699.0195432934,7,100,5070,building_footprint_area
TX,514,32304,"Uvalde city, TX",3347.6509891683236,0.022325530552630198,149947.20870245714,1222,100,5070,building_footprint_area
TX,532,32305,"Del Rio city, TX",753.0000004977919,1,753.0000004977919,422,100,5070,building_footprint_area
TX,501,31800,"Bryan city, TX",12.024803578853607,1.6516365218364112e-6,7280538.677773694,3,100,5070,building_footprint_area
TX,506,31201,"Austin city, TX",2.128405749797821,6.414608365277206e-6,331806.03219972923,4,100,5070,building_footprint_area
TX,524,31303,"Kerrville city, TX",78755.94687881973,0.952320200574936,82699.0195432934,26389,100,5070,building_footprint_area
TX,528,32304,"Uvalde city, TX",1.195128932595253,8.711104946817341e-5,13719.602046946995,2,100,5070,building_footprint_area
TX,506,32000,"Houston city, TX",35373.88066622615,0.10661011926670758,331806.03219972923,13692,100,5070,building_footprint_area
TX,524,31202,"Marble Falls city, TX",1.0446249544620514,1.2631648600322091e-5,82699.0195432934,4,100,5070,building_footprint_area
TX,498,32000,"Houston city, TX",2.7236411571502686,1.619176154416457e-5,168211.54077160032,1,100,5070,building_footprint_area
TX,501,32100,"Beaumont city, TX",7.292039677500725,1.001579690766858e-6,7280538.677773694,10,100,5070,building_footprint_area
TX,239,32000,"Houston city, TX",5.6604942083358765,7.060450906970642e-6,801718.513862533,3,100,5070,building_footprint_area
TX,517,32305,"Del Rio city, TX",50236.64204085106,0.4099068323401596,122556.24468138255,6056,100,5070,building_footprint_area
TX,519,32304,"Uvalde city, TX",28486.182715786854,0.9999262358220784,28488.28413064615,11210,100,5070,building_footprint_area
TX,524,31201,"Austin city, TX",1.5153173208236694,1.8323280362839035e-5,82699.0195432934,2,100,5070,building_footprint_area
TX,239,3700,"Lake Charles city, LA",4.997826188802719,6.233891449910652e-6,801718.513862533,6,100,5070,building_footprint_area
TX,306,31301,"San Antonio city, TX",2561167.604794589,0.8871606293874903,2886926.583478867,245371,100,5070,building_footprint_area
TX,524,31301,"San Antonio city, TX",1.39579576253891,1.6878020685701155e-5,82699.0195432934,2,100,5070,building_footprint_area
TX,515,31102,"La Grange city, TX",44634.26805326156,0.6954722649818363,64178.358075037366,25915,100,5070,building_footprint_area
TX,506,31102,"La Grange city, TX",3.0533182621002197,9.202118002069016e-6,331806.03219972923,4,100,5070,building_footprint_area
TX,515,32000,"Houston city, TX",14.356069177389145,2.2369019102364728e-4,64178.358075037366,8,100,5070,building_footprint_area
TX,519,32305,"Del Rio city, TX",1.488511562347412,5.224995494713394e-5,28488.28413064615,1,100,5070,building_footprint_area
TX,502,31301,"San Antonio city, TX",16.912277907133102,7.132063609517463e-6,2371302.169061465,10,100,5070,building_footprint_area
TX,524,32304,"Uvalde city, TX",0.5211489796638489,6.301755238960535e-6,82699.0195432934,1,100,5070,building_footprint_area
TX,515,31201,"Austin city, TX",11.28273829817772,1.758028506274021e-4,64178.358075037366,14,100,5070,building_footprint_area
TX,306,31303,"Kerrville city, TX",24.60213254392147,8.521911393491301e-6,2886926.583478867,19,100,5070,building_footprint_area
TX,306,31201,"Austin city, TX",103.28637155890465,3.5777276827885335e-5,2886926.583478867,26,100,5070,building_footprint_area
TX,502,31102,"La Grange city, TX",5.290213406085968,2.2309317956638883e-6,2371302.169061465,4,100,5070,building_footprint_area
TX,515,31103,"Gonzales city, TX",19481.707130143186,0.3035557112160016,64178.358075037366,8668,100,5070,building_footprint_area
TX,519,31301,"San Antonio city, TX",0.6129032969474792,2.151422297449467e-5,28488.28413064615,1,100,5070,building_footprint_area
